PC1,PC2,Cluster
-1.6114533155248585,-1.9873906632534089,0
-1.1895583888128876,-2.2657000090806934,0
0.4611058696060963,0.9116959510213258,3
-1.9393372530907813,-0.051008047426623,0
-0.8145044628614432,0.3480028569536886,0
1.434365753477018,-0.1038571935757499,1
2.9962075080124104,-1.8370642395765704,1
2.488550365801161,2.2883237254005064,3
4.098190062129318,-0.6070362293145266,1
1.019390558378548,4.649363952236871,3
0.0944862951914784,-1.004832200603376,0
-1.6944696293352248,1.5385043702338628,2
-0.5253365793202374,-0.38478549205566,0
-0.2847907608186579,-1.86865032332156,0
4.961384765806994,1.259280632635236,1
0.3182741339382318,-1.1528991848317005,0
1.8696155022062049,-0.2218903014778113,1
-4.244745418800018,2.28058499993755,2
-2.990942282840053,3.1963896292505583,2
2.95704004087932,-1.2850155221692974,1
1.97345497789614,-2.03140770512074,1
-2.853656818751667,3.570770139770015,2
3.183080899137543,-0.5101659401185988,1
2.735281489417925,-0.8106462694429175,1
1.6476063759122648,0.6329825511959704,1
-1.812904537888332,-1.6383943896483504,0
-4.250599439164385,0.2769051709652949,2
1.7249675644600193,2.3409790494756675,3
0.4845021248147151,1.8735217525263128,3
-2.561768230760105,0.1612480558578649,2
2.2721119677898325,-1.3030605757878169,1
2.3890563467232973,-1.8680066948306715,1
-2.525626592096476,2.252900264389352,2
0.7683424778256204,-2.0782809011778007,0
2.214661115144019,3.9297214515098338,3
0.156705236762009,4.446066305102316,3
2.7988549921651176,-0.8020964252124547,1
-0.5572559578581079,-0.0985120870335676,0
1.4411716838215964,3.617902251141845,3
0.4820589090891445,-2.375145158804169,0
-0.5873114034663817,-1.2603452801170107,0
-3.995051032948021,1.96638121374018,2
2.493990556516114,-1.676500666604429,1
0.5602946606988511,-1.0151918201415937,0
-0.8839722879245776,-0.878126910288862,0
-1.6858875328082623,-1.4173594195895745,0
-0.1227361664169908,-1.428146877935562,0
-4.2832852607783245,0.7507710265003862,2
5.559485077763382,1.000007965367043,1
2.3671878740031955,-1.4004127699384128,1
-0.3992918705684291,0.3876021360803864,0
-4.893527457234581,1.399316439122293,2
2.418552103814496,-0.8613877095911391,1
1.990019319551709,-1.5408791942133904,1
-2.8440100679270093,-0.5718047841885063,2
-2.1421357741750344,-1.7005471343131475,0
4.083772732994863,-1.2339845274434105,1
1.0109541325580145,3.118042727364082,3
0.1249785021790234,-2.2242858621216737,0
1.350005162860655,-0.3407616892598815,1
-2.627328357749068,-0.2263003820287119,2
0.7505064474485202,3.826580349130661,3
-3.011140385708494,-0.7385954533833201,2
5.09088713879374,-1.042899877685185,1
-2.4672099746353373,2.1924660086343044,2
0.7389877706761518,-1.050500824202896,0
-4.37267403834197,0.2692355786491217,2
0.3928396403147574,1.112408554624596,3
3.844735552061709,-0.6757906244022465,1
0.1553915903986684,-1.9983575243651404,0
-2.241046133581022,-1.5728644404262044,0
1.5005451099610203,-1.7623026376838011,1
1.87927912820698,-1.945585095650468,1
0.5463211362764644,-0.8219991619501836,0
-3.071655967826393,0.6299312724198425,2
-0.5906920104465717,0.2972146102367252,0
3.298146137516817,-1.5935772489505722,1
-3.854717393883168,0.6197478492724982,2
-3.754827673868237,-2.464342084478475,0
-2.026480818534072,-1.465872816671773,0
3.8469313625418655,-0.1637409709022188,1
-1.868378327324176,-0.4813652541900492,0
-4.2662379309402585,-0.0548194742146206,2
-3.043583583984218,1.137304863095022,2
0.0050118538456717,0.2847197431107366,0
3.735816663165752,0.0357444101341586,1
-3.861774870534044,-0.3191207056060064,2
2.4587550601696577,-1.4679488985693878,1
-2.4525726871919487,2.004208545625674,2
-1.832716262904853,-0.8075005875343311,0
-2.909740385658101,1.7049162182263955,2
1.1145099312951967,-0.5813166188282566,1
-0.5451756651021601,-1.6178754764092056,0
-1.6180240550711729,0.7848806225489156,2
2.8298804745159454,1.4879036822260516,1
-2.216760052671006,3.185499915352698,2
-2.3110079695512016,1.00038024532587,2
2.178464841771921,1.8516762719422837,3
1.839557357097825,-0.5495738579460829,1
4.868861164416134,-0.2069727712299475,1
-3.878296220561796,1.513553056707814,2
1.2452402696497404,0.1207143498399978,1
-0.3175575630594439,-0.1659687570707991,0
1.2623695408857465,3.016798855546259,3
1.169523981172765,-0.3641628182176814,1
-2.2682485899774902,-1.9871067013154229,0
-0.0151380973915705,3.499862540647619,3
-1.2805699646982458,2.962312158502199,2
-2.7538221672248624,0.3743212316478404,2
-3.163448479520728,0.5016300842537731,2
2.8357852332127726,-1.5775154487923206,1
-0.4409400920869587,-0.9752961656194464,0
-0.6768681020793669,-0.5993420072339557,0
-3.8796958681774103,1.2345876582264133,2
-3.617299575395212,-1.7289061389867917,0
-3.671471540384229,0.1574607467560284,2
3.928629847464717,2.276051350715924,3
0.557967385118654,-1.6187734646241094,0
2.3424991098142858,-0.0431887023854986,1
0.5501157890340036,-1.1085513433419667,0
2.3118269191512364,0.7681493951508385,1
1.4658044630738172,2.5733530540907026,3
-0.9364014571143624,1.4679727983951187,2
-0.1486301395712174,-0.9820422963214,0
-2.1891546631684835,3.3835723971486296,2
2.6128530016673346,0.5677924197153732,1
0.1618099585410408,-1.206880063256205,0
-2.2825048721906565,-0.7834634828760807,0
4.593507442545959,2.07457756241986,1
3.793049358954207,0.4034468009088498,1
-3.760005676739987,-1.2800195230249265,2
4.341556459767338,0.3320289275410531,1
1.9948823382400664,-1.4580862896481697,1
2.3500015014864597,0.7696304112899177,1
-1.3651402580388454,-2.80679950574751,0
3.5010038495264486,-0.4916942955990929,1
1.898899380987323,-0.8549058855353837,1
0.946285721860974,-2.23022118739298,0
2.623717373010084,-0.8516719866943199,1
3.145147646702954,-0.1390589586562093,1
1.2545320655517982,-1.7653042069053957,1
1.5029081498964751,-0.2595020113369277,1
-1.5047163062449946,1.6446647894657564,2
1.1694999037221758,-2.2887592402537136,0
0.5223092541745202,-0.5633211589755056,0
2.8783248040601297,3.1427229982137197,3
-3.141301855293697,4.3458522986960215,2
2.254572062447994,1.854540263583901,3
2.256074852032578,-0.9365146946313948,1
1.4983818280836607,0.5508037271027333,1
1.915697078423404,-0.8676141902223413,1
3.211535924446341,0.3158923471126365,1
-1.626548926668956,0.6368415821705917,2
2.627532090190732,0.1385106775802383,1
-1.932340999727013,-1.3342171570469463,0
1.6164873990731756,-2.115601771475013,1
0.1770702407473941,4.087752244395291,3
3.518135060725023,-0.3727567758847456,1
-2.753225973593648,0.2096198574181068,2
1.729449045861787,-1.9518543769469947,1
-3.873113976641127,-1.197839269912662,2
0.5654274769856913,-2.1848934444169794,0
-1.6591549671304626,-0.4712058483806736,0
-2.0518203899619487,-0.2284672304725231,0
-0.0982763786149164,-1.8063183922758743,0
4.6713956947857165,-0.025296838701306,1
-0.5394057587042645,-1.4595709208327363,0
-0.5916904588885293,-0.2559969991418909,0
0.4016098297717266,-1.0431714519906417,0
-2.4302997120042824,-0.1154379387891301,2
0.7713172259742287,0.6922431612288611,3
-3.0602455972154186,1.5778756250642672,2
-1.9655093636858127,-1.531326052418365,0
-1.4288104426246624,-1.6061014039408323,0
0.6200726125423349,1.2536014427739417,3
-1.4814859490845238,-1.8301839663444008,0
-1.5654392453153363,2.874086156156858,2
-1.0849927638764765,0.5832747931099729,0
-1.6250234682392533,-1.7891572590756513,0
3.0335036525189905,1.2104918037157153,1
0.8395286682240779,1.4737533215385858,3
-1.8351743863651389,-2.5170284254878723,0
-1.213131070177309,4.134844926818666,3
-3.451921534177715,0.2761561691197345,2
-0.5824200085546153,0.9842948326908234,0
-1.563437895002623,-1.885898343360325,0
1.542903289522071,-1.0494247021343184,1
1.089056598442103,-1.9393788515922457,0
-4.185889034415515,0.7023856216004065,2
-0.313637267084523,-1.7982833746315432,0
-3.504330552101448,-1.8888296213505107,0
4.464211575003896,1.5375152672671093,1
-4.527161987096836,1.5256407292712622,2
-1.4845016723247426,1.9574789097484349,2
1.483617002515469,3.75766285998766,3
-1.0766982067651687,1.5625808371518255,2
4.447120251925343,-0.0417659085077805,1
0.275862332306807,-1.6403729930340532,0
0.8665486597136525,-1.4856038515887802,0
2.457955732649979,-0.5712901348395645,1
3.166084729883647,-1.3864864888405846,1
2.830140395593704,-1.2726261904266654,1
0.5200756375069033,-1.3014985738414755,0
2.118407981509929,-1.48358213431166,1
-4.055106276516818,-1.821143499682243,0
-1.5304298828509333,-2.2038148801530526,0
-2.922976008253684,-0.8106792027517982,0
0.4225349852950091,-2.118997539669317,0
-2.5264588030418222,1.1490733921236964,2
-0.5659535052624571,2.153810232634112,3
-1.5714405967147558,1.763744172509124,2
-1.9996673740402504,-0.1142252080655741,0
-0.962986287965745,-1.021095662471892,0
-1.4074476179022992,0.3394992643514307,0
-3.4518800293138483,0.3440936913773793,2
0.5927879526654994,-1.720079355932412,0
-1.328750897993014,0.7074344600965234,2
0.241021542252791,-0.658516510169711,0
2.7533094168051235,-0.1693958058844602,1
2.942267005877678,1.30726286829079,1
4.57042135708863,1.0217119681133364,1
0.435021853963524,-1.6217166902388511,0
2.792756212733612,-0.7878761100316847,1
-2.012460057235503,-1.2171489366574904,0
1.1288807724315413,-1.415480608246369,1
-4.578545712655181,-0.5899996064079496,2
-1.5847371653975406,1.870066606438065,2
-1.008693954581644,-0.202457012684706,0
-1.8792874025415711,-1.1413095630945729,0
2.3486877164776785,0.191623035941399,1
-0.2042865923888128,1.0667227215143682,3
-4.260023840086165,0.5980744831183678,2
-2.6158144988918903,3.96680329090846,2
-1.1875422879082238,-0.2424009870382995,0
4.489180705651545,-1.1278046067633742,1
-3.5604807981587894,-1.0001469835272123,2
-2.2834032571580445,-2.4521194200831866,0
